index,True_Values,Fold1_Predictions,Fold2_Predictions,Fold3_Predictions,Fold4_Predictions,Fold5_Predictions,Fold6_Predictions,Fold7_Predictions,Fold8_Predictions,Fold9_Predictions,Fold10_Predictions
172,4.885359885,4.890225887,4.886375904,5.146127224,4.854292393,4.891181469,4.883782864,4.889922142,4.893058777,4.891742229,4.919455528
173,4.741954657,4.745386124,4.764448643,4.758427143,4.740932465,4.742170334,4.755504131,5.197952271,4.743787289,4.770787239,4.75515604
174,4.482913751,4.506432056,4.502289295,4.501714706,4.514083385,4.504346848,4.613072872,4.501970291,4.550391674,4.50480938,4.522875309
175,4.676580213,4.730355263,4.726016521,4.73914814,4.734752178,4.717010975,4.716789722,4.726991177,4.67840004,4.751965523,4.732094765
176,4.770840164,4.730355263,4.726016521,4.73914814,4.734752178,4.717010975,4.716789722,4.726991177,4.67840004,4.751965523,4.732094765
177,4.723588032,4.730355263,4.726016521,4.73914814,4.734752178,4.717010975,4.716789722,4.726991177,4.67840004,4.751965523,4.732094765
178,5.088708125,5.093067646,5.092614651,5.173053741,5.070371628,5.095940113,5.089791298,5.086449623,5.081362724,5.066567421,5.07121706
179,4.781895225,4.747233391,4.765851974,4.781276703,4.765233517,4.775681019,4.779916763,4.772983074,4.748426437,4.775382996,4.780623436
180,4.516363883,4.506432056,4.502289295,4.501714706,4.514083385,4.504346848,4.613072872,4.501970291,4.550391674,4.50480938,4.522875309
181,4.88012701,4.89239502,4.900077343,4.8966465,4.88594389,4.890306473,4.886713028,4.890084743,4.887691021,4.930344105,5.203483105
182,5.131964971,5.031423092,5.103758335,5.088590622,5.102279663,5.126088619,5.100472927,5.111158371,5.096520901,4.807272434,5.116938591
183,5.288306895,5.287227631,5.286672592,5.280328274,5.287919521,5.159303188,5.276207924,5.287983894,5.283873558,5.280837536,5.289850712
184,4.716146368,4.707455158,4.71792841,4.722883224,4.718561649,4.71729517,4.717016697,4.716844559,4.702507973,4.720678329,4.670807362
185,4.956988317,4.95996666,4.963518143,4.949349403,4.992796421,5.038709164,4.957604885,4.961513996,4.957100391,4.956674576,4.959764004
186,4.416184795,4.501355171,4.508080482,4.840007305,4.632232666,4.520595551,4.435834885,4.530177116,4.44493866,4.460249901,4.42074585
187,4.680441657,4.705307961,4.687549591,4.714392662,4.682317734,4.685062408,4.737233639,4.694149017,5.040413857,4.696472645,4.741966724
188,4.824486588,4.788581848,4.450311184,4.821281433,4.827826977,4.829967976,4.836599827,4.808813095,4.793757915,4.814828873,4.816274166
189,4.886159323,4.9103508,4.897722244,4.885104656,4.885508537,4.906542301,4.78012991,4.888101101,4.880891323,4.887108326,4.892704964
190,5.274468805,5.329918861,5.305689335,5.324118137,5.314770699,5.338346958,5.308981419,5.30022192,5.30197382,5.289471149,5.304971218
191,5.181145096,5.329918861,5.305689335,5.324118137,5.314770699,5.338346958,5.308981419,5.30022192,5.30197382,5.289471149,5.304971218
192,5.12844348,5.076173306,5.090607643,5.055953503,5.074285984,5.075857639,5.09412384,5.060004711,5.108878613,5.070205688,5.082669735
